Symbol Name, Symbol Address, Function Size, Matched
endDemoWaitCameraInterpolating__2MRFP7NameObjPCc,80020210,48,false
sub_80020260,80020260,80,false
sub_800202E0,800202E0,80,false
sub_80020360,80020360,7C,false
endAnimCamera__2MRFPC9LiveActorPC15ActorCameraInfoPCclb,800203E0,F4,false
sub_800204E0,800204E0,C4,false
sub_800205B0,800205B0,44,false
sub_80020600,80020600,84,false
sub_80020690,80020690,134,false
sub_800207D0,800207D0,24,false
sub_80020800,80020800,44,false
sub_80020850,80020850,10,false
sub_80020860,80020860,78,false
sub_800208E0,800208E0,C8,false
sub_800209B0,800209B0,80,false
startTimeKeepDemo__2MRFP7NameObjPCcPCc,80020A30,64,false
startTimeKeepDemoMarioPuppetable__2MRFP7NameObjPCcPCc,80020AA0,9C,false
isDemoExist__2MRFPCc,80020B40,34,false
isDemoActive__2MRFv,80020B80,24,false
isDemoActive__2MRFPCc,80020BB0,70,false
canStartDemo__2MRFv,80020C20,68,false
isTimeKeepDemoActive__2MRFv,80020C90,44,false
isDemoActiveRegistered__2MRFPC9LiveActor,80020CE0,50,false
isDemoPartExist__2MRFPC9LiveActorPCc,80020D30,44,false
isDemoLastStep__2MRFv,80020D80,4,false
isDemoPartActive__2MRFPCc,80020D90,4,false
isDemoPartStep__2MRFPCcl,80020DA0,74,false
isDemoPartFirstStep__2MRFPCc,80020E20,64,false
isDemoPartLastStep__2MRFPCc,80020E90,80,false
isDemoPartGreaterStep__2MRFPCcl,80020F10,7C,false
getDemoPartTotalStep__2MRFPCc,80020F90,4,false
calcDemoPartStepRate__2MRFPCc,80020FA0,78,false
getDemoPartStep__2MRFPCc,80021020,4,false
pauseTimeKeepDemo__2MRFP9LiveActor,80021030,4,false
resumeTimeKeepDemo__2MRFP9LiveActor,80021040,4,false
isPauseTimeKeepDemo__2MRFP9LiveActor,80021050,4,false
isPowerStarGetDemoActive__2MRFv,80021060,4,false
sub_80021070,80021070,28,false
getCurrentDemoPartNameMain__2MRFPCc,800210A0,4,false
sub_800210B0,800210B0,50,false
sub_80021100,80021100,4,false
sub_80021110,80021110,4,false
sub_80021120,80021120,70,false
isSystemTalking__2MRFv,80021190,44,false
isNormalTalking__2MRFv,800211E0,44,false
getTalkingActor__2MRFv,80021230,44,false
__ct__Q29JGeometry8TVec3_f_Fv,80021280,4,false
drawInit__2MRFv,80021290,4C,false
reinitGX__2MRFv,800212E0,58,false
resetTextureCacheSize__2MRFv,80021340,1C,false
sub_80021360,80021360,34,false
drawInitFor2DModel__2MRFv,800213A0,D4,false
setDefaultViewportAndScissor__2MRFv,80021480,98,false
getFrameBufferWidth__2MRFv,80021520,10,false
loadProjectionMtxFor2D__2MRFv,80021530,2C,false
sub_80021560,80021560,58,false
__dt__13J2DOrthoGraphFv,800215C0,40,false
__dt__14J2DGrafContextFv,80021600,40,false
setupDrawForNW4RLayout__2MRFf,80021640,A8,false
sub_800216F0,800216F0,340,false
sub_80021A30,80021A30,78,false
clearAlphaBuffer__2MRFUcRCQ29JGeometry8TVec2_f_RCQ29JGeometry8TVec2_f_,80021AB0,2E8,false
sub_80021DA0,80021DA0,14,false
sub_80021DC0,80021DC0,214,false
sub_80021FE0,80021FE0,78,false
fillScreen__2MRFRC8_GXColor,80022060,54,false
setupShadowVolumeDraw__2MRFv,800220D0,14C,false
drawSimpleModel__2MRFP12J3DModelData,80022220,74,false
sub_800222A0,800222A0,24,false
sub_800222D0,800222D0,19C,false
fillSilhouetteColor__2MRFv,80022470,10,false
sub_80022480,80022480,3C4,false
sub_80022850,80022850,4,false
getMarioShadowVec__2MRFv,80022860,C,false
setMarioShadowTex__2MRFPC10JUTTexture,80022870,8,false
sub_80022880,80022880,1C,false
sub_800228A0,800228A0,88,false
__ct__19J2DOrthoGraphSimpleFv,80022930,104,false
__ct__Q29JGeometry8TBox2_f_Fffff,80022A40,14,false
setPort__19J2DOrthoGraphSimpleFv,80022A60,4,false
place__14J2DGrafContextFffff,80022A70,50,false
__sinit__DrawUtil_cpp,80022AD0,C,false
isExistEffect__2MRFPC9LiveActorPCc,80022AE0,38,false
sub_80022B20,80022B20,24,false
requestEffectStopSceneStart__2MRFv,80022B50,4,false
requestEffectStopSceneEnd__2MRFv,80022B60,4,false
addEffect__2MRFP9LiveActorPCc,80022B70,C,false
getEffect__2MRFPC9LiveActorPCc,80022B80,8,false
getEffect__2MRFPC11LayoutActorPCc,80022B90,8,false
isExistEffectKeeper__2MRFPC9LiveActor,80022BA0,10,false
isExistEffectKeeper__2MRFPC11LayoutActor,80022BB0,10,false
emitEffect__2MRFP9LiveActorPCc,80022BC0,8,false
emitEffectWithScale__2MRFP9LiveActorPCcfl,80022BD0,64,false
emitEffectWithEmitterCallBack__2MRFP9LiveActorPCcP24MultiEmitterCallBackBase,80022C40,48,false
emitEffectWithParticleCallBack__2MRFP9LiveActorPCcP28MultiEmitterParticleCallBack,80022C90,4C,false
tryEmitEffect__2MRFP9LiveActorPCc,80022CE0,54,false
tryDeleteEffect__2MRFP9LiveActorPCc,80022D40,58,false
sub_80022DA0,80022DA0,58,false
sub_80022E00,80022E00,38,false
sub_80022E40,80022E40,38,false
deleteEffect__2MRFP9LiveActorPCc,80022E80,8,false
forceDeleteEffect__2MRFP9LiveActorPCc,80022E90,8,false
deleteEffectAll__2MRFP9LiveActor,80022EA0,8,false
forceDeleteEffectAll__2MRFP9LiveActor,80022EB0,8,false
isRegisteredEffect__2MRFPC9LiveActorPCc,80022EC0,20,false
isEffectValid__2MRFPC9LiveActorPCc,80022EE0,38,false
onDrawEffect__2MRFP9LiveActor,80022F20,8,false
offDrawEffect__2MRFP9LiveActor,80022F30,8,false
onCalcEmitter__2MRFP9LiveActor,80022F40,8,false
offCalcEmitter__2MRFP9LiveActor,80022F50,8,false
pauseOffEffectAll__2MRFP9LiveActor,80022F60,8,false
setAllEffectDrawOrder__2MRFP9LiveActorl,80022F70,68,false
onEmitEffectSyncClipping__2MRFP9LiveActorPCc,80022FE0,28,false
onForceDeleteEffectSyncClipping__2MRFP9LiveActorPCc,80023010,28,false
setEffectName__2MRFP9LiveActorPCcPCc,80023040,8,false
setEffectHostSRT__2MRFP9LiveActorPCcPCQ29JGeometry8TVec3_f_PCQ29JGeometry8TVec3_f_PCQ29JGeometry8TVec3_f_,80023050,B8,false
setEffectHostMtx__2MRFP9LiveActorPCcPA4_f,80023110,A0,false
setAllEffectHostMtx__2MRFP9LiveActorPA4_f,800231B0,78,false
setEffectBaseScale__2MRFP9LiveActorPCcf,80023230,38,false
setEffectColor__2MRFP9LiveActorPCcUcUcUcUcUcUc,80023270,88,false
setEffectPrmColor__2MRFP9LiveActorPCcUcUcUc,80023300,54,false
setEffectEnvColor__2MRFP9LiveActorPCcUcUcUc,80023360,54,false
setEffectLocalScale__2MRFP9LiveActorPCcRCQ29JGeometry8TVec3_f_,800233C0,3C,false
addEffectHitNormal__2MRFP9LiveActorPCc,80023400,64,false
emitEffectHit__2MRFP9LiveActorRCQ29JGeometry8TVec3_f_PCc,80023470,50,false
emitEffectHit__2MRFP9LiveActorRCQ29JGeometry8TVec3_f_RCQ29JGeometry8TVec3_f_PCc,800234C0,70,false
emitEffectHit__2MRFP9LiveActorPA4_fPCc,80023530,50,false
emitEffectHitBetweenSensors__2MRFP9LiveActorPC9HitSensorPC9HitSensorfPCc,80023580,4C,false
initEffectAfterPlacement__2MRFP9LiveActorb,800235D0,50,false
updateEffectFloorCode__2MRFP9LiveActorPC8Triangle,80023620,8,false
updateEffectFloorCodeLineToMap__2MRFP9LiveActorRCQ29JGeometry8TVec3_f_RCQ29JGeometry8TVec3_f_,80023630,78,false
updateEffectFloorCodeLineToMap__2MRFP9LiveActorff,800236B0,C8,false
__ml__Q29JGeometry8TVec3_f_CFf,80023780,64,false
incPlayerAndTryScenarioMissNum__2MRFv,800237F0,8C,false
getPlayerLeft__2MRFv,80023880,4,false
addPlayerLeft__2MRFi,80023890,40,false
decPlayerLeft__2MRFv,800238D0,44,false
incPlayerMissNum__2MRFv,80023920,28,false
isPlayerLuigi__2MRFv,80023950,4,false
getStarPieceNum__2MRFv,80023960,5C,false
addStarPiece__2MRFi,800239C0,AC,false
incCoin__2MRFiP9LiveActor,80023A70,90,false
decCoin__2MRFi,80023B00,70,false
getCoinNum__2MRFv,80023B70,5C,false
incPurpleCoin__2MRFv,80023BD0,58,false
getPurpleCoinNum__2MRFv,80023C30,24,false
isPurpleCoinNum100__2MRFv,80023C60,38,false
explainBeeMarioIfAtFirst__2MRFv,80023CA0,2C,false
explainTeresaMarioIfAtFirst__2MRFv,80023CD0,2C,false
explainHopperMarioIfAtFirst__2MRFv,80023D00,2C,false
explainFireMarioIfAtFirst__2MRFv,80023D30,2C,false
explainIceMarioIfAtFirst__2MRFv,80023D60,2C,false
explainFlyingMarioIfAtFirst__2MRFv,80023D90,2C,false
explainInvincibleMarioIfAtFirst__2MRFv,80023DC0,2C,false
explainRockMarioIfAtFirst__2MRFv,80023DF0,2C,false
explainCloudMarioIfAtFirst__2MRFv,80023E20,2C,false
explainDrillIfAtFirst__2MRFv,80023E50,2C,false
explainLifeUpIfAtFirst__2MRFv,80023E80,2C,false
explainOneUpIfAtFirst__2MRFv,80023EB0,2C,false
explainYoshiIfAtFirst__2MRFv,80023EE0,48,false
explainCometMedalIfAtFirst__2MRFv,80023F30,48,false
explainMarioFacePlanetAtFirst__2MRFv,80023F80,24,false
onGameEventFlagBeeMarioAtFirst__2MRFv,80023FB0,34,false
onGameEventFlagTeresaMarioAtFirst__2MRFv,80023FF0,34,false
onGameEventFlagHopperMarioAtFirst__2MRFv,80024030,34,false
onGameEventFlagFireMarioAtFirst__2MRFv,80024070,34,false
onGameEventFlagIceMarioAtFirst__2MRFv,800240B0,34,false
onGameEventFlagFlyingMarioAtFirst__2MRFv,800240F0,34,false
onGameEventFlagInvincibleMarioAtFirst__2MRFv,80024130,34,false
onGameEventFlagRockMarioAtFirst__2MRFv,80024170,34,false
onGameEventFlagCloudMarioAtFirst__2MRFv,800241B0,34,false
onGameEventFlagDrillAtFirst__2MRFv,800241F0,34,false
onGameEventFlagLifeUpAtFirst__2MRFv,80024230,34,false
onGameEventFlagOneUpAtFirst__2MRFv,80024270,34,false
onGameEventFlagTamakoroTutorialAtFirst__2MRFv,800242B0,34,false
onGameEventFlagGliBirdTutorialAtFirst__2MRFv,800242F0,34,false
onGameEventFlagYoshiAtFirst__2MRFv,80024330,34,false
onGameEventFlagCometMedalAtFirst__2MRFv,80024370,34,false
onGameEventFlagSupportTicoAtFirst__2MRFv,800243B0,34,false
onGameEventFlagKinopioBankAtFirst__2MRFv,800243F0,34,false
isOnGameEventFlagBeeMarioAtFirst__2MRFv,80024430,3C,false
isOnGameEventFlagTeresaMarioAtFirst__2MRFv,80024470,3C,false
isOnGameEventFlagHopperMarioAtFirst__2MRFv,800244B0,3C,false
isOnGameEventFlagFireMarioAtFirst__2MRFv,800244F0,3C,false
isOnGameEventFlagIceMarioAtFirst__2MRFv,80024530,3C,false
isOnGameEventFlagFlyingMarioAtFirst__2MRFv,80024570,3C,false
isOnGameEventFlagInvincibleMarioAtFirst__2MRFv,800245B0,3C,false
isOnGameEventFlagRockMarioAtFirst__2MRFv,800245F0,3C,false
isOnGameEventFlagCloudMarioAtFirst__2MRFv,80024630,3C,false
isOnGameEventFlagDrillAtFirst__2MRFv,80024670,3C,false
isOnGameEventFlagLifeUpAtFirst__2MRFv,800246B0,3C,false
isOnGameEventFlagOneUpAtFirst__2MRFv,800246F0,3C,false
isOnGameEventFlagTamakoroTutorialAtFirst__2MRFv,80024730,3C,false
isOnGameEventFlagGliBirdTutorialAtFirst__2MRFv,80024770,3C,false
isOnGameEventFlagYoshiFirst__2MRFv,800247B0,3C,false
isOnGameEventFlagCometMedalAtFirst__2MRFv,800247F0,3C,false
isOnGameEventFlagSupportTicoAtFirst__2MRFv,80024830,3C,false
isOnGameEventFlagKinopioBankAtFirst__2MRFv,80024870,3C,false
isOnGameEventFlagNormalEnding__2MRFv,800248B0,C,false
isOnGameEventFlag120PowerStarsEnding__2MRFv,800248C0,C,false
sub_800248D0,800248D0,34,false
sub_80024910,80024910,4C,false
sub_80024960,80024960,34,false
sub_800249A0,800249A0,34,false
sub_800249E0,800249E0,34,false
isAlreadyVisitedCurrentStageAndScenario__2MRFv,80024A20,38,false
hasPowerStarInCurrentStage__2MRFl,80024A60,3C,false
isPowerStarGreenInCurrentStage__2MRFl,80024AA0,40,false
isPowerStarBronzeInCurrentStage__2MRFl,80024AE0,40,false
isGrandStarInCurrentStage__2MRFl,80024B20,34,false
hasPowerStarInCurrentStageWithDeclarer__2MRFPCcl,80024B60,4,false
isPowerStarGreenInCurrentStageWithDeclarer__2MRFPCcl,80024B70,4,false
isPowerStarBronzeInCurrentStageWithDeclarer__2MRFPCcl,80024B80,4,false
isGrandStarInCurrentStageWithDeclarer__2MRFPCcl,80024B90,4,false
isScenarioOpenInCurrentStageWithDeclarer__2MRFPCc,80024BA0,40,false
sub_80024BE0,80024BE0,48,false
isOnGameEventFlagPowerStarSuccess__2MRFPCcl,80024C30,4,false
hasGrandStar__2MRFi,80024C40,4,false
getPowerStarNumOwnedInStage__2MRFPCc,80024C50,2C,false
isPowerStarGreen__2MRFPCcl,80024C80,3C,false
isPowerStarGreenInCurrentStage__2MRFv,80024CC0,4C,false
isPowerStarBronze__2MRFPCcl,80024D10,3C,false
getPowerStarNum__2MRFv,80024D50,4,false
sub_80024D60,80024D60,74,false
setRaceBestTime__2MRFiUl,80024DE0,34,false
getRaceBestTime__2MRFi,80024E20,24,false
getRaceCurrentTime__2MRFv,80024E50,4,false
registerStorageSpinDriverPathDrawRange__2MRFPC7NameObjRC12JMapInfoIteriPf,80024E60,8,false
updateStorageSpinDriverPathDrawRange__2MRFif,80024E70,5C,false
isGalaxyDarkCometAppearInCurrentStage__2MRFv,80024ED0,C,false
isGalaxyQuickCometAppearInCurrentStage__2MRFv,80024EE0,C,false
isGalaxyPurpleCometAppearInCurrentStage__2MRFv,80024EF0,C,false
isGalaxyHorrorInCurrentStage__2MRFv,80024F00,8,false
isGalaxyRainbowInCurrentStage__2MRFv,80024F10,8,false
startGalaxyCometEvent__2MRFv,80024F20,4,false
sub_80024F30,80024F30,4,false
sub_80024F40,80024F40,4,false
sub_80024F50,80024F50,4,false
sub_80024F60,80024F60,50,false
sub_80024FB0,80024FB0,80,false
sub_80025030,80025030,60,false
sub_80025090,80025090,58,false
sub_800250F0,800250F0,58,false
isGalaxyCompletedNoGreen__2MRFPCc,80025150,2C,false
isGalaxyCompletedWithGreen__2MRFPCc,80025180,2C,false
sub_800251B0,800251B0,24,false
setRestartMarioNo__2MRFRC10JMapIdInfo,800251E0,34,false
isGhostLuigiOpenInStage__2MRFPCcl,80025220,38,false
sub_80025260,80025260,60,false
sub_800252C0,800252C0,60,false
sub_80025320,80025320,60,false
sub_80025380,80025380,74,false
isIslandFleetGalaxy1FirstTime__2MRFv,80025400,58,false
sub_80025460,80025460,B4,false
isFileExist__2MRFPCcb,80025520,50,false
j_isFileExist__2MRFPCcb,80025570,4,false
getFileSize__2MRFPCcb,80025580,68,false
sub_800255F0,800255F0,8,false
makeObjectArchiveFileName__2MRFPcUlPCc,80025600,12C,false
makeLayoutArchiveFileName__2MRFPcUlPCc,80025730,C4,false
makeLayoutArchiveFileNameFromPrefix__2MRFPcUlPCcb,80025800,140,false
makeDemoArchiveFileName__2MRFPcUlPCc,80025940,C,false
makeScenarioArchiveFileName__2MRFPcUlPCc,80025950,18,false
loadToMainRAM__2MRFPCcPUcP7JKRHeapi,80025970,8C,false
sub_80025A00,80025A00,68,false
mountArchive__2MRFPCcP7JKRHeapb,80025A70,80,false
sub_80025AF0,80025AF0,60,false
receiveFile__2MRFPCc,80025B50,3C,false
mountAsyncArchive__2MRFPCc,80025B90,3C,false
receiveAllRequestedFile__2MRFv,80025BD0,8,false
createAndAddArchive__2MRFPvP7JKRHeapPCc,80025BE0,1C,false
getMountedArchiveAndHeap__2MRFPCcPP10JKRArchivePP7JKRHeap,80025C00,60,false
sub_80025C60,80025C60,74,false
sub_80025CE0,80025CE0,7C,false
sub_80025D60,80025D60,C,false
removeResourceAndFileHolderIfIsEqualHeap__2MRFP7JKRHeap,80025D70,40,false
decompressFileFromArchive__2MRFP10JKRArchivePCcP7JKRHeapi,80025DB0,CC,false
__ct__9FootPrintFPCcll,80025E80,5C,false
__ct__9FootPrintFPCcl,80025EE0,58,false
initMember__9FootPrintFll,80025F40,E8,false
__ct__13FootPrintInfoFv,80026030,4,false
setTexture__9FootPrintFP7ResTIMG,80026040,88,false
addPrint__9FootPrintFRCQ29JGeometry8TVec3_f_RCQ29JGeometry8TVec3_f_RCQ29JGeometry8TVec3_f_b,800261B0,158,false
draw__9FootPrintCFv,80026310,234,false
__apl__Q29JGeometry8TVec3_f_FRCQ29JGeometry8TVec3_f_,80026550,24,false
clear__9FootPrintFv,80026580,C,false
getPrintPos__9FootPrintCFUl,800265A0,20,false
invalidate__9FootPrintFUl,800265C0,28,false
isValid__9FootPrintCFUl,800265F0,2C,false
sub_80026620,80026620,1BC,false
sub_800267E0,800267E0,D0,false
sub_800268B0,800268B0,8C,false
sub_80026940,80026940,A0,false
endMovement__7NameObjFv,800269E0,4,false
startMovement__7NameObjFv,800269F0,4,false
__dt__9FootPrintFv,80026A00,58,false
negate__Q29JGeometry8TVec3_f_FRCQ29JGeometry8TVec3_f_,80026A60,1C,false
getTrans__Q29JGeometry64TPosition3_Q29JGeometry38TMatrix34_Q29JGeometry13SMatrix34C_f___CFRQ29JGeometry8TVec3_f_,80026A80,18,false
set__Q29JGeometry14TPartition3_f_FRCQ29JGeometry8TVec3_f_RCQ29JGeometry8TVec3_f_RCQ29JGeometry8TVec3_f_,80026AA0,90,false
sub_80026B30,80026B30,24,false
check__7FurBankFP12J3DModelDataUl,80026B60,58,false
__ct__14FurDrawManagerFUc,80026BC0,CC,false
add__14FurDrawManagerFP7FurCtrlUc,80026C90,38,false
draw__14FurDrawManagerCFv,80026CD0,B8,false
sub_80026D90,80026D90,B0,false
sub_80026E40,80026E40,220,false
sub_80027060,80027060,98,false
__dt__8J3DModelFv,80027100,5C,false
sub_80027160,80027160,154,false
calcLayerForm__7FurCtrlFv,800272C0,1BC,false
drawFur__7FurCtrlFv,80027480,2B8,false
createFurMap__7FurCtrlFv,80027740,78,false
initFurParamFromDvd__2MRFP8FurParamP15DynamicFurParamPcUl,800277C0,2CC,false
getFurDrawManager__2MRFv,80027A90,28,false
__dt__9J3DModel2Fv,80027AC0,58,false
__dt__14FurDrawManagerFv,80027B20,58,false
sub_80027B80,80027B80,290,false
update__9FurDrawerFv,80027E10,14,false
calcValue__Q29FurDrawer11CLayerParamCFll,80027E30,84,false
setupMaterial__9FurDrawerCFP15DynamicFurParam,80027EC0,6C8,false
setupLayerMaterial__9FurDrawerCFl,80028590,144,false
sub_800286E0,800286E0,1CC,false
__ct__8FurMultiFP9LiveActorUl,800288B0,A4,false
regist__7FurBankFP8FurMultiUl,80028960,40,false
setLayerDirect__8FurMultiFUlUlUlUlP8FurParamP7ResTIMGP7ResTIMGP7ResTIMGP7ResTIMG,800289A0,1E4,false
addToManager__8FurMultiFv,80028B90,6C,false
offDraw__8FurMultiFUl,80028C00,44,false
onDraw__8FurMultiFUl,80028C50,40,false
initMultiFur__2MRFP9LiveActorl,80028C90,4DC,false
__ct__7CShaderFPC12J3DModelDataPC7ResTIMG,80029170,118,false
__ct__Q27CShader6CIndexFv,80029290,14,false
__dt__7CShaderFv,800292B0,64,false
calc__7CShaderFP8J3DModel,80029320,484,false
__pl__Q29JGeometry8TVec3_f_CFRCQ29JGeometry8TVec3_f_,800297B0,58,false
sub_80029820,80029820,180,false
sub_800299A0,800299A0,1A0,false
__ct__Q27CShader10CLengthMapFPC7ResTIMG,80029B40,3C,false
setLengthMap__Q27CShader10CLengthMapFPC7ResTIMG,80029B80,44,false
sub_80029BD0,80029BD0,118,false
sub_80029CF0,80029CF0,C4,false
getCorePadPointingPosBasedOnScreen__2MRFPQ29JGeometry8TVec2_f_l,80029DC0,3C,false
getCorePadPointingPos__2MRFPQ29JGeometry8TVec2_f_l,80029E00,3C,false
getCorePadPastPointingPos__2MRFPQ29JGeometry8TVec2_f_ll,80029E40,4C,false
getCorePadEnablePastCount__2MRFl,80029E90,28,false
isCorePadPointInScreen__2MRFl,80029EC0,28,false
getCorePadDistanceToDisplay__2MRFl,80029EF0,28,false
getCorePadAcceleration__2MRFPQ29JGeometry8TVec3_f_l,80029F20,3C,false
testCorePadButtonUp__2MRFl,80029F60,28,false
testCorePadButtonDown__2MRFl,80029F90,28,false
testCorePadButtonLeft__2MRFl,80029FC0,28,false
testCorePadButtonRight__2MRFl,80029FF0,28,false
testCorePadButtonA__2MRFl,8002A020,28,false
testCorePadButtonB__2MRFl,8002A050,28,false
testCorePadButtonPlus__2MRFl,8002A080,28,false
testCorePadButtonMinus__2MRFl,8002A0B0,28,false
testSubPadButtonC__2MRFl,8002A0E0,28,false
testSubPadButtonZ__2MRFl,8002A110,28,false
testPadButtonAnyWithoutHome__2MRFl,8002A140,1F8,false
testCorePadTriggerUp__2MRFl,8002A340,28,false
testCorePadTriggerDown__2MRFl,8002A370,28,false
testCorePadTriggerLeft__2MRFl,8002A3A0,28,false
testCorePadTriggerRight__2MRFl,8002A3D0,28,false
testCorePadTriggerA__2MRFl,8002A400,28,false
testCorePadTriggerB__2MRFl,8002A430,28,false
testCorePadTrigger1__2MRFl,8002A460,28,false
testCorePadTrigger2__2MRFl,8002A490,28,false
testCorePadTriggerPlus__2MRFl,8002A4C0,28,false
testCorePadTriggerMinus__2MRFl,8002A4F0,28,false
testCorePadTriggerAnyWithoutHome__2MRFl,8002A520,1A8,false
testCorePadTriggerHome__2MRFl,8002A6D0,28,false
sub_8002A700,8002A700,C,false
testSubPadTriggerC__2MRFl,8002A710,28,false
testSubPadTriggerZ__2MRFl,8002A740,28,false
isCorePadSwing__2MRFl,8002A770,28,false
sub_8002A7A0,8002A7A0,28,false
isCorePadSwingTrigger__2MRFl,8002A7D0,28,false
getSubPadStickX__2MRFl,8002A800,28,false
getSubPadStickY__2MRFl,8002A830,28,false
testSubPadStickTriggerLeft__2MRFl,8002A860,2C,false
testSubPadStickTriggerRight__2MRFl,8002A890,2C,false
getSubPadAcceleration__2MRFPQ29JGeometry8TVec3_f_l,8002A8C0,3C,false
isSubPadSwing__2MRFl,8002A900,28,false
isPadSwing__2MRFl,8002A930,68,false
testSystemPadTriggerDecide__2MRFv,8002A9A0,34,false
testSystemTriggerA__2MRFv,8002A9E0,34,false
testSystemTriggerB__2MRFv,8002AA20,34,false
sub_8002AA60,8002AA60,58,false
sub_8002AAC0,8002AAC0,58,false
testDPDMenuPadDecideTrigger__2MRFv,8002AB20,2C,false
testPlayer1TriggerA__2MRFv,8002AB50,2C,false
testFpViewStartTrigger__2MRFv,8002AB80,2C,false
testFpViewOutTrigger__2MRFv,8002ABB0,60,false
getPlayerStickX__2MRFv,8002AC10,D8,false
getPlayerStickY__2MRFv,8002ACF0,B4,false
getPlayerTriggerA__2MRFv,8002ADB0,2C,false
getPlayerTriggerB__2MRFv,8002ADE0,2C,false
getPlayerTriggerZ__2MRFv,8002AE10,2C,false
getPlayerTriggerC__2MRFv,8002AE40,2C,false
getPlayerLevelA__2MRFv,8002AE70,2C,false
getPlayerLevelB__2MRFv,8002AEA0,2C,false
getPlayerLevelZ__2MRFv,8002AED0,2C,false
getPlayerLevelC__2MRFv,8002AF00,2C,false
isGamePadStickOperated__2MRFl,8002AF30,70,false
calcWorldStickDirectionXZ__2MRFPfPfl,8002AFA0,E0,false
calcWorldStickDirectionXZ__2MRFPQ29JGeometry8TVec3_f_l,8002B080,14,false
getWPadMaxCount__2MRFv,8002B0A0,8,false
isConnectedWPad__2MRFl,8002B0B0,24,false
isOperatingWPad__2MRFl,8002B0E0,64,false
getWPadRumble__12WPadFunctionFl,8002B150,24,false
getJMapInfoArgPlus__25_unnamed_GravityUtil_cpp_FRC12JMapInfoIterPCcPf,8002B180,98,false
getJMapInfoArgPlus__25_unnamed_GravityUtil_cpp_FRC12JMapInfoIterPCcPl,8002B220,A4,false
calcGravityVectorOrZero__25_unnamed_GravityUtil_cpp_FPC7NameObjRCQ29JGeometry8TVec3_f_UlPQ29JGeometry8TVec3_f_P11GravityInfoUl,8002B2D0,78,false
registerGravity__2MRFP13PlanetGravity,8002B350,3C,false
calcGravityVector__2MRFPC9LiveActorPQ29JGeometry8TVec3_f_P11GravityInfoUl,8002B390,1C,false
calcGravityVector__2MRFPC7NameObjRCQ29JGeometry8TVec3_f_PQ29JGeometry8TVec3_f_P11GravityInfoUl,8002B3B0,1C,false
calcDropShadowVector__2MRFPC9LiveActorPQ29JGeometry8TVec3_f_P11GravityInfoUl,8002B3D0,1C,false
calcDropShadowVector__2MRFPC7NameObjRCQ29JGeometry8TVec3_f_PQ29JGeometry8TVec3_f_P11GravityInfoUl,8002B3F0,1C,false
calcGravityAndDropShadowVector__2MRFPC9LiveActorPQ29JGeometry8TVec3_f_P11GravityInfoUl,8002B410,1C,false
calcGravityVectorOrZero__2MRFPC9LiveActorPQ29JGeometry8TVec3_f_P11GravityInfoUl,8002B430,1C,false
calcGravityVectorOrZero__2MRFPC7NameObjRCQ29JGeometry8TVec3_f_PQ29JGeometry8TVec3_f_P11GravityInfoUl,8002B450,1C,false
calcDropShadowVectorOrZero__2MRFPC7NameObjRCQ29JGeometry8TVec3_f_PQ29JGeometry8TVec3_f_P11GravityInfoUl,8002B470,1C,false
calcGravityAndDropShadowVectorOrZero__2MRFPC9LiveActorPQ29JGeometry8TVec3_f_P11GravityInfoUl,8002B490,1C,false
calcAttractMarioLauncherOrZero__2MRFPC9LiveActorPQ29JGeometry8TVec3_f_P11GravityInfoUl,8002B4B0,1C,false
isZeroGravity__2MRFPC9LiveActor,8002B4D0,3C,false
isLightGravity__2MRFRC11GravityInfo,8002B510,24,false
getJMapInfoGravityType__2MRFRC12JMapInfoIterP13PlanetGravity,8002B540,B4,false
getJMapInfoGravityPower__2MRFRC12JMapInfoIterP13PlanetGravity,8002B600,B0,false
settingGravityParamFromJMap__2MRFP13PlanetGravityRC12JMapInfoIter,8002B6B0,108,false
__ct__13HashSortTableFUl,8002B7C0,7C,false
add__13HashSortTableFPCcUlb,8002B840,68,false
add__13HashSortTableFUlUl,8002B8B0,34,false
addOrSkip__13HashSortTableFUlUl,8002B8F0,64,false
sort__13HashSortTableFv,8002B960,1AC,false
search__13HashSortTableFUlPUl,8002BB10,A4,false
search__13HashSortTableFPCcPUl,8002BBC0,4C,false
search__13HashSortTableFPCcPCcPUl,8002BC10,5C,false
swap__13HashSortTableFPCcPCc,8002BC70,88,false
getHashCode__2MRFPCc,8002BD00,2C,false
getHashCodeLower__2MRFPCc,8002BD30,5C,false
